i,j,x,y,T,phase
39,6, 0.40104, 0.05729, 6.505796E-01,0
40,6, 0.41146, 0.05729, 6.417173E-01,0
41,6, 0.42188, 0.05729, 6.324916E-01,0
42,6, 0.43229, 0.05729, 6.228783E-01,0
43,6, 0.44271, 0.05729, 6.128602E-01,0
44,6, 0.45312, 0.05729, 6.024286E-01,0
45,6, 0.46354, 0.05729, 5.915848E-01,0
46,6, 0.47396, 0.05729, 5.803423E-01,0
47,6, 0.48438, 0.05729, 5.687280E-01,0
48,6, 0.49479, 0.05729, 5.567830E-01,0
49,6, 0.50521, 0.05729, 5.445615E-01,0
50,6, 0.51562, 0.05729, 5.321262E-01,0
51,6, 0.52604, 0.05729, 5.195426E-01,0
52,6, 0.53646, 0.05729, 5.068693E-01,0
53,6, 0.54688, 0.05729, 4.941510E-01,0
54,6, 0.55729, 0.05729, 4.814185E-01,0
55,6, 0.56771, 0.05729, 4.686949E-01,0
56,6, 0.57812, 0.05729, 4.559992E-01,0
57,6, 0.58854, 0.05729, 4.433470E-01,0
58,6, 0.59896, 0.05729, 4.307845E-01,0
59,6, 0.60938, 0.05729, 4.185839E-01,0
60,6, 0.61979, 0.05729, 4.071145E-01,0
61,6, 0.63021, 0.05729, 3.957680E-01,0
62,6, 0.64062, 0.05729, 3.843093E-01,0
63,6, 0.65104, 0.05729, 3.715863E-01,0
64,6, 0.66146, 0.05729, 3.587935E-01,0
65,6, 0.67188, 0.05729, 3.460560E-01,0
66,6, 0.68229, 0.05729, 3.333713E-01,0
67,6, 0.69271, 0.05729, 3.207275E-01,0
68,6, 0.70312, 0.05729, 3.081173E-01,0
69,6, 0.71354, 0.05729, 2.955383E-01,0
70,6, 0.72396, 0.05729, 2.829917E-01,0
71,6, 0.73438, 0.05729, 2.704813E-01,0
72,6, 0.74479, 0.05729, 2.580125E-01,0
73,6, 0.75521, 0.05729, 2.455917E-01,0
74,6, 0.76562, 0.05729, 2.332262E-01,0
75,6, 0.77604, 0.05729, 2.209237E-01,0
76,6, 0.78646, 0.05729, 2.086922E-01,0
77,6, 0.79688, 0.05729, 1.965403E-01,0
78,6, 0.80729, 0.05729, 1.844779E-01,0
79,6, 0.81771, 0.05729, 1.725174E-01,0
80,6, 0.82812, 0.05729, 1.606755E-01,0
81,6, 0.83854, 0.05729, 1.489753E-01,0
82,6, 0.84896, 0.05729, 1.374538E-01,0
83,6, 0.85938, 0.05729, 1.262576E-01,0
84,6, 0.86979, 0.05729, 1.167870E-01,0
85,6, 0.88021, 0.05729, 1.081271E-01,0
86,6, 0.89062, 0.05729, 9.904935E-02,0
87,6, 0.90104, 0.05729, 8.936417E-02,0
88,6, 0.91146, 0.05729, 7.976595E-02,0
89,6, 0.92188, 0.05729, 7.025846E-02,0
90,6, 0.93229, 0.05729, 6.081328E-02,0
91,6, 0.94271, 0.05729, 5.141226E-02,0
92,6, 0.95312, 0.05729, 4.204278E-02,0
93,6, 0.96354, 0.05729, 3.269302E-02,0
94,6, 0.97396, 0.05729, 2.335201E-02,0
95,6, 0.98438, 0.05729, 1.401229E-02,0
96,6, 0.99479, 0.05729, 4.671059E-03,0
1,7, 0.00521, 0.06771, 9.931451E-01,0
2,7, 0.01562, 0.06771, 9.795061E-01,0
3,7, 0.02604, 0.06771, 9.660704E-01,0
4,7, 0.03646, 0.06771, 9.529453E-01,0
5,7, 0.04688, 0.06771, 9.402028E-01,0
6,7, 0.05729, 0.06771, 9.278795E-01,0
7,7, 0.06771, 0.06771, 9.159830E-01,0
8,7, 0.07812, 0.06771, 9.045008E-01,0
9,7, 0.08854, 0.06771, 8.934078E-01,0
10,7, 0.09896, 0.06771, 8.826730E-01,0
11,7, 0.10938, 0.06771, 8.722628E-01,0
12,7, 0.11979, 0.06771, 8.621407E-01,0
13,7, 0.13021, 0.06771, 8.522604E-01,0
14,7, 0.14062, 0.06771, 8.425512E-01,0
15,7, 0.15104, 0.06771, 8.329038E-01,0
16,7, 0.16146, 0.06771, 8.232296E-01,0
17,7, 0.17188, 0.06771, 8.140053E-01,0
18,7, 0.18229, 0.06771, 7.997324E-01,1
19,7, 0.19271, 0.06771, 7.994019E-01,0
20,7, 0.20312, 0.06771, 7.943229E-01,0
21,7, 0.21354, 0.06771, 7.879980E-01,0
22,7, 0.22396, 0.06771, 7.811829E-01,0
23,7, 0.23438, 0.06771, 7.741340E-01,0
24,7, 0.24479, 0.06771, 7.669815E-01,0
25,7, 0.25521, 0.06771, 7.598196E-01,0
26,7, 0.26562, 0.06771, 7.527391E-01,0
27,7, 0.27604, 0.06771, 7.458522E-01,0
28,7, 0.28646, 0.06771, 7.393306E-01,0
29,7, 0.29688, 0.06771, 7.334954E-01,0
30,7, 0.30729, 0.06771, 7.290909E-01,0
31,7, 0.31771, 0.06771, 7.286549E-01,1
32,7, 0.32812, 0.06771, 7.176515E-01,0
33,7, 0.33854, 0.06771, 7.059286E-01,0
34,7, 0.34896, 0.06771, 6.964292E-01,0
35,7, 0.35938, 0.06771, 6.877326E-01,0
36,7, 0.36979, 0.06771, 6.793563E-01,0
37,7, 0.38021, 0.06771, 6.710395E-01,0
38,7, 0.39062, 0.06771, 6.626253E-01,0
39,7, 0.40104, 0.06771, 6.540125E-01,0
40,7, 0.41146, 0.06771, 6.451288E-01,0
41,7, 0.42188, 0.06771, 6.359162E-01,0
42,7, 0.43229, 0.06771, 6.263271E-01,0
43,7, 0.44271, 0.06771, 6.163231E-01,0
44,7, 0.45312, 0.06771, 6.058772E-01,0
45,7, 0.46354, 0.06771, 5.949755E-01,0
46,7, 0.47396, 0.06771, 5.836204E-01,0
47,7, 0.48438, 0.06771, 5.718346E-01,0
48,7, 0.49479, 0.06771, 5.596640E-01,0
49,7, 0.50521, 0.06771, 5.471767E-01,0
50,7, 0.51562, 0.06771, 5.344574E-01,0
51,7, 0.52604, 0.06771, 5.215972E-01,0
52,7, 0.53646, 0.06771, 5.086762E-01,0
53,7, 0.54688, 0.06771, 4.957465E-01,0
54,7, 0.55729, 0.06771, 4.828349E-01,0
55,7, 0.56771, 0.06771, 4.699626E-01,0
56,7, 0.57812, 0.06771, 4.571531E-01,0
57,7, 0.58854, 0.06771, 4.444167E-01,0
58,7, 0.59896, 0.06771, 4.318082E-01,0
59,7, 0.60938, 0.06771, 4.205480E-01,0
60,7, 0.61979, 0.06771, 4.093279E-01,0
61,7, 0.63021, 0.06771, 3.973978E-01,0
62,7, 0.64062, 0.06771, 3.847712E-01,0
63,7, 0.65104, 0.06771, 3.719349E-01,0
64,7, 0.66146, 0.06771, 3.590893E-01,0
65,7, 0.67188, 0.06771, 3.462866E-01,0
66,7, 0.68229, 0.06771, 3.335325E-01,0
67,7, 0.69271, 0.06771, 3.208214E-01,0
68,7, 0.70312, 0.06771, 3.081480E-01,0
69,7, 0.71354, 0.06771, 2.955098E-01,0
70,7, 0.72396, 0.06771, 2.829072E-01,0
71,7, 0.73438, 0.06771, 2.703434E-01,0
72,7, 0.74479, 0.06771, 2.578237E-01,0
73,7, 0.75521, 0.06771, 2.453549E-01,0
74,7, 0.76562, 0.06771, 2.329446E-01,0
75,7, 0.77604, 0.06771, 2.206011E-01,0
76,7, 0.78646, 0.06771, 2.083328E-01,0
77,7, 0.79688, 0.06771, 1.961485E-01,0
78,7, 0.80729, 0.06771, 1.840578E-01,0
79,7, 0.81771, 0.06771, 1.720724E-01,0
80,7, 0.82812, 0.06771, 1.602078E-01,0
81,7, 0.83854, 0.06771, 1.484883E-01,0
82,7, 0.84896, 0.06771, 1.369518E-01,0
83,7, 0.85938, 0.06771, 1.256412E-01,0
84,7, 0.86979, 0.06771, 1.142973E-01,0
85,7, 0.88021, 0.06771, 1.063466E-01,1
86,7, 0.89062, 0.06771, 9.869001E-02,0
87,7, 0.90104, 0.06771, 8.845395E-02,0
88,7, 0.91146, 0.06771, 7.893770E-02,0
89,7, 0.92188, 0.06771, 6.955253E-02,0
90,7, 0.93229, 0.06771, 6.021781E-02,0
91,7, 0.94271, 0.06771, 5.092078E-02,0
92,7, 0.95312, 0.06771, 4.165452E-02,0
93,7, 0.96354, 0.06771, 3.240573E-02,0
94,7, 0.97396, 0.06771, 2.315807E-02,0
95,7, 0.98438, 0.06771, 1.390138E-02,0
96,7, 0.99479, 0.06771, 4.635068E-03,0
1,8, 0.00521, 0.07812, 9.928630E-01,0
2,8, 0.01562, 0.07812, 9.786880E-01,0
3,8, 0.02604, 0.07812, 9.647959E-01,0
4,8, 0.03646, 0.07812, 9.513240E-01,0
5,8, 0.04688, 0.07812, 9.383478E-01,0
6,8, 0.05729, 0.07812, 9.258848E-01,0
7,8, 0.06771, 0.07812, 9.139129E-01,0
8,8, 0.07812, 0.07812, 9.023877E-01,0
9,8, 0.08854, 0.07812, 8.912554E-01,0
10,8, 0.09896, 0.07812, 8.804626E-01,0
11,8, 0.10938, 0.07812, 8.699611E-01,0
12,8, 0.11979, 0.07812, 8.597081E-01,0
13,8, 0.13021, 0.07812, 8.496574E-01,0
14,8, 0.14062, 0.07812, 8.397447E-01,0
15,8, 0.15104, 0.07812, 8.298609E-01,0
16,8, 0.16146, 0.07812, 8.197783E-01,0
17,8, 0.17188, 0.07812, 8.087573E-01,0
18,8, 0.18229, 0.07812, 8.008111E-01,1
19,8, 0.19271, 0.07812, 7.987184E-01,0
20,8, 0.20312, 0.07812, 7.934423E-01,0
21,8, 0.21354, 0.07812, 7.873863E-01,0
22,8, 0.22396, 0.07812, 7.808693E-01,0
23,8, 0.23438, 0.07812, 7.740938E-01,0
24,8, 0.24479, 0.07812, 7.671972E-01,0
25,8, 0.25521, 0.07812, 7.602889E-01,0
26,8, 0.26562, 0.07812, 7.534741E-01,0
27,8, 0.27604, 0.07812, 7.468752E-01,0
28,8, 0.28646, 0.07812, 7.406563E-01,0
29,8, 0.29688, 0.07812, 7.350513E-01,0
30,8, 0.30729, 0.07812, 7.303539E-01,0
31,8, 0.31771, 0.07812, 7.284862E-01,1
32,8, 0.32812, 0.07812, 7.214720E-01,0
33,8, 0.33854, 0.07812, 7.103352E-01,0
34,8, 0.34896, 0.07812, 7.007515E-01,0
35,8, 0.35938, 0.07812, 6.919018E-01,0
36,8, 0.36979, 0.07812, 6.833838E-01,0
37,8, 0.38021, 0.07812, 6.749730E-01,0
38,8, 0.39062, 0.07812, 6.665257E-01,0
39,8, 0.40104, 0.07812, 6.579377E-01,0
40,8, 0.41146, 0.07812, 6.491233E-01,0
41,8, 0.42188, 0.07812, 6.400056E-01,0
42,8, 0.43229, 0.07812, 6.305143E-01,0
43,8, 0.44271, 0.07812, 6.205874E-01,0
44,8, 0.45312, 0.07812, 6.101742E-01,0
45,8, 0.46354, 0.07812, 5.992376E-01,0
46,8, 0.47396, 0.07812, 5.877610E-01,0
47,8, 0.48438, 0.07812, 5.757578E-01,0
48,8, 0.49479, 0.07812, 5.632798E-01,0
49,8, 0.50521, 0.07812, 5.504182E-01,0
50,8, 0.51562, 0.07812, 5.372941E-01,0
51,8, 0.52604, 0.07812, 5.240464E-01,0
52,8, 0.53646, 0.07812, 5.107958E-01,0
53,8, 0.54688, 0.07812, 4.976006E-01,0
54,8, 0.55729, 0.07812, 4.844611E-01,0
55,8, 0.56771, 0.07812, 4.713863E-01,0
56,8, 0.57812, 0.07812, 4.584127E-01,0
57,8, 0.58854, 0.07812, 4.455500E-01,0
58,8, 0.59896, 0.07812, 4.326722E-01,0
59,8, 0.60938, 0.07812, 4.225280E-01,1
60,8, 0.61979, 0.07812, 4.122395E-01,0
61,8, 0.63021, 0.07812, 3.982834E-01,0
62,8, 0.64062, 0.07812, 3.851991E-01,0
63,8, 0.65104, 0.07812, 3.722397E-01,0
64,8, 0.66146, 0.07812, 3.593283E-01,0
65,8, 0.67188, 0.07812, 3.464648E-01,0
66,8, 0.68229, 0.07812, 3.336489E-01,0
67,8, 0.69271, 0.07812, 3.208763E-01,0
68,8, 0.70312, 0.07812, 3.081426E-01,0
69,8, 0.71354, 0.07812, 2.954453E-01,0
70,8, 0.72396, 0.07812, 2.827848E-01,0
71,8, 0.73438, 0.07812, 2.701646E-01,0
72,8, 0.74479, 0.07812, 2.575903E-01,0
73,8, 0.75521, 0.07812, 2.450692E-01,0
74,8, 0.76562, 0.07812, 2.326101E-01,0
75,8, 0.77604, 0.07812, 2.202220E-01,0
76,8, 0.78646, 0.07812, 2.079143E-01,0
77,8, 0.79688, 0.07812, 1.956965E-01,0
78,8, 0.80729, 0.07812, 1.835783E-01,0
79,8, 0.81771, 0.07812, 1.715713E-01,0
80,8, 0.82812, 0.07812, 1.596910E-01,0
81,8, 0.83854, 0.07812, 1.479625E-01,0
82,8, 0.84896, 0.07812, 1.364298E-01,0
83,8, 0.85938, 0.07812, 1.251726E-01,0
84,8, 0.86979, 0.07812, 1.143553E-01,0
85,8, 0.88021, 0.07812, 1.047627E-01,0
86,8, 0.89062, 0.07812, 9.592785E-02,0
87,8, 0.90104, 0.07812, 8.704106E-02,0
88,8, 0.91146, 0.07812, 7.798830E-02,0
89,8, 0.92188, 0.07812, 6.878565E-02,0
90,8, 0.93229, 0.07812, 5.956568E-02,0
91,8, 0.94271, 0.07812, 5.037628E-02,0
92,8, 0.95312, 0.07812, 4.122801E-02,0
93,8, 0.96354, 0.07812, 3.210103E-02,0
94,8, 0.97396, 0.07812, 2.296239E-02,0
95,8, 0.98438, 0.07812, 1.379430E-02,0
96,8, 0.99479, 0.07812, 4.601140E-03,0
1,9, 0.00521, 0.08854, 9.924800E-01,0
2,9, 0.01562, 0.08854, 9.775863E-01,0
3,9, 0.02604, 0.08854, 9.631121E-01,0
4,9, 0.03646, 0.08854, 9.492426E-01,0
5,9, 0.04688, 0.08854, 9.360479E-01,0
6,9, 0.05729, 0.08854, 9.235016E-01,0
7,9, 0.06771, 0.08854, 9.115258E-01,0
8,9, 0.07812, 0.08854, 9.000258E-01,0
9,9, 0.08854, 0.08854, 8.889086E-01,0
10,9, 0.09896, 0.08854, 8.780959E-01,0
11,9, 0.10938, 0.08854, 8.675331E-01,0
12,9, 0.11979, 0.08854, 8.571888E-01,0
13,9, 0.13021, 0.08854, 8.470430E-01,0
14,9, 0.14062, 0.08854, 8.370689E-01,0
15,9, 0.15104, 0.08854, 8.272107E-01,0
16,9, 0.16146, 0.08854, 8.173358E-01,0
17,9, 0.17188, 0.08854, 8.070963E-01,0
18,9, 0.18229, 0.08854, 8.014419E-01,1
19,9, 0.19271, 0.08854, 7.988072E-01,0
20,9, 0.20312, 0.08854, 7.932151E-01,0
21,9, 0.21354, 0.08854, 7.871783E-01,0
22,9, 0.22396, 0.08854, 7.807894E-01,0
23,9, 0.23438, 0.08854, 7.741742E-01,0
24,9, 0.24479, 0.08854, 7.674476E-01,0
25,9, 0.25521, 0.08854, 7.607123E-01,0
26,9, 0.26562, 0.08854, 7.540693E-01,0
27,9, 0.27604, 0.08854, 7.476285E-01,0
28,9, 0.28646, 0.08854, 7.415199E-01,0
29,9, 0.29688, 0.08854, 7.358920E-01,0
30,9, 0.30729, 0.08854, 7.308369E-01,0
31,9, 0.31771, 0.08854, 7.284469E-01,1
32,9, 0.32812, 0.08854, 7.232302E-01,0
33,9, 0.33854, 0.08854, 7.135534E-01,0
34,9, 0.34896, 0.08854, 7.045327E-01,0
35,9, 0.35938, 0.08854, 6.959095E-01,0
36,9, 0.36979, 0.08854, 6.874973E-01,0
37,9, 0.38021, 0.08854, 6.791689E-01,0
38,9, 0.39062, 0.08854, 6.708260E-01,0
39,9, 0.40104, 0.08854, 6.623815E-01,0
40,9, 0.41146, 0.08854, 6.537488E-01,0
41,9, 0.42188, 0.08854, 6.448370E-01,0
42,9, 0.43229, 0.08854, 6.355524E-01,0
43,9, 0.44271, 0.08854, 6.258042E-01,0
44,9, 0.45312, 0.08854, 6.155083E-01,0
45,9, 0.46354, 0.08854, 6.045903E-01,0
46,9, 0.47396, 0.08854, 5.929952E-01,0
47,9, 0.48438, 0.08854, 5.807152E-01,0
48,9, 0.49479, 0.08854, 5.678080E-01,0
49,9, 0.50521, 0.08854, 5.544045E-01,0
50,9, 0.51562, 0.08854, 5.406834E-01,0
51,9, 0.52604, 0.08854, 5.268785E-01,0
52,9, 0.53646, 0.08854, 5.132001E-01,0
53,9, 0.54688, 0.08854, 4.997045E-01,0
54,9, 0.55729, 0.08854, 4.862903E-01,0
55,9, 0.56771, 0.08854, 4.729182E-01,0
56,9, 0.57812, 0.08854, 4.596136E-01,0
57,9, 0.58854, 0.08854, 4.462406E-01,0
58,9, 0.59896, 0.08854, 4.357523E-01,1
59,9, 0.60938, 0.08854, 4.252717E-01,0
60,9, 0.61979, 0.08854, 4.118637E-01,0
61,9, 0.63021, 0.08854, 3.985612E-01,0
62,9, 0.64062, 0.08854, 3.854520E-01,0
63,9, 0.65104, 0.08854, 3.724331E-01,0
64,9, 0.66146, 0.08854, 3.594722E-01,0
65,9, 0.67188, 0.08854, 3.465615E-01,0
66,9, 0.68229, 0.08854, 3.336967E-01,0
67,9, 0.69271, 0.08854, 3.208727E-01,0
68,9, 0.70312, 0.08854, 3.080854E-01,0
69,9, 0.71354, 0.08854, 2.953326E-01,0
70,9, 0.72396, 0.08854, 2.826154E-01,0
71,9, 0.73438, 0.08854, 2.699379E-01,0
72,9, 0.74479, 0.08854, 2.573070E-01,0
73,9, 0.75521, 0.08854, 2.447313E-01,0
74,9, 0.76562, 0.08854, 2.322210E-01,0
75,9, 0.77604, 0.08854, 2.197870E-01,0
76,9, 0.78646, 0.08854, 2.074402E-01,0
77,9, 0.79688, 0.08854, 1.951913E-01,0
78,9, 0.80729, 0.08854, 1.830514E-01,0
79,9, 0.81771, 0.08854, 1.710325E-01,0
80,9, 0.82812, 0.08854, 1.591505E-01,0
81,9, 0.83854, 0.08854, 1.474291E-01,0
82,9, 0.84896, 0.08854, 1.359058E-01,0
83,9, 0.85938, 0.08854, 1.246360E-01,0
84,9, 0.86979, 0.08854, 1.136921E-01,0
85,9, 0.88021, 0.08854, 1.031869E-01,0
86,9, 0.89062, 0.08854, 9.344584E-02,0
87,9, 0.90104, 0.08854, 8.519716E-02,0
88,9, 0.91146, 0.08854, 7.705834E-02,0
89,9, 0.92188, 0.08854, 6.801437E-02,0
90,9, 0.93229, 0.08854, 5.887138E-02,0
91,9, 0.94271, 0.08854, 4.977623E-02,0
92,9, 0.95312, 0.08854, 4.076696E-02,0
93,9, 0.96354, 0.08854, 3.179964E-02,0
94,9, 0.97396, 0.08854, 2.279345E-02,0
95,9, 0.98438, 0.08854, 1.371278E-02,0
96,9, 0.99479, 0.08854, 4.576954E-03,0
1,10, 0.00521, 0.09896, 9.919491E-01,0
2,10, 0.01562, 0.09896, 9.760688E-01,0
3,10, 0.02604, 0.09896, 9.608501E-01,0
4,10, 0.03646, 0.09896, 9.465547E-01,0
5,10, 0.04688, 0.09896, 9.332223E-01,0
6,10, 0.05729, 0.09896, 9.207239E-01,0
7,10, 0.06771, 0.09896, 9.088784E-01,0
8,10, 0.07812, 0.09896, 8.975123E-01,0
9,10, 0.08854, 0.09896, 8.864777E-01,0
10,10, 0.09896, 0.09896, 8.756679E-01,0
11,10, 0.10938, 0.09896, 8.650331E-01,0
12,10, 0.11979, 0.09896, 8.545771E-01,0
13,10, 0.13021, 0.09896, 8.443376E-01,0
14,10, 0.14062, 0.09896, 8.343518E-01,0
15,10, 0.15104, 0.09896, 8.246508E-01,0
16,10, 0.16146, 0.09896, 8.152799E-01,0
17,10, 0.17188, 0.09896, 8.063048E-01,0
18,10, 0.18229, 0.09896, 8.019637E-01,1
19,10, 0.19271, 0.09896, 7.991229E-01,0
20,10, 0.20312, 0.09896, 7.933281E-01,0
21,10, 0.21354, 0.09896, 7.872410E-01,0
22,10, 0.22396, 0.09896, 7.808866E-01,0
23,10, 0.23438, 0.09896, 7.743486E-01,0
24,10, 0.24479, 0.09896, 7.677185E-01,0
25,10, 0.25521, 0.09896, 7.610856E-01,0
26,10, 0.26562, 0.09896, 7.545384E-01,0
27,10, 0.27604, 0.09896, 7.481686E-01,0
28,10, 0.28646, 0.09896, 7.420747E-01,0
29,10, 0.29688, 0.09896, 7.363623E-01,0
30,10, 0.30729, 0.09896, 7.311013E-01,0
31,10, 0.31771, 0.09896, 7.284620E-01,1
32,10, 0.32812, 0.09896, 7.245071E-01,0
33,10, 0.33854, 0.09896, 7.163986E-01,0
34,10, 0.34896, 0.09896, 7.081754E-01,0
35,10, 0.35938, 0.09896, 6.999669E-01,0
36,10, 0.36979, 0.09896, 6.918097E-01,0
37,10, 0.38021, 0.09896, 6.836918E-01,0
38,10, 0.39062, 0.09896, 6.755710E-01,0
39,10, 0.40104, 0.09896, 6.673890E-01,0
40,10, 0.41146, 0.09896, 6.590691E-01,0
41,10, 0.42188, 0.09896, 6.505092E-01,0
42,10, 0.43229, 0.09896, 6.415891E-01,0
43,10, 0.44271, 0.09896, 6.321811E-01,0
44,10, 0.45312, 0.09896, 6.221545E-01,0
45,10, 0.46354, 0.09896, 6.113683E-01,0
46,10, 0.47396, 0.09896, 5.996855E-01,0
47,10, 0.48438, 0.09896, 5.870479E-01,0
48,10, 0.49479, 0.09896, 5.735159E-01,0
49,10, 0.50521, 0.09896, 5.592982E-01,0
50,10, 0.51562, 0.09896, 5.446488E-01,0
51,10, 0.52604, 0.09896, 5.299971E-01,0
52,10, 0.53646, 0.09896, 5.157886E-01,0
53,10, 0.54688, 0.09896, 5.020570E-01,0
54,10, 0.55729, 0.09896, 4.883354E-01,0
55,10, 0.56771, 0.09896, 4.744786E-01,0
56,10, 0.57812, 0.09896, 4.604404E-01,0
57,10, 0.58854, 0.09896, 4.492555E-01,1
58,10, 0.59896, 0.09896, 4.385884E-01,0
59,10, 0.60938, 0.09896, 4.254572E-01,0
60,10, 0.61979, 0.09896, 4.119739E-01,0
61,10, 0.63021, 0.09896, 3.986748E-01,0
62,10, 0.64062, 0.09896, 3.855295E-01,0
63,10, 0.65104, 0.09896, 3.724780E-01,0
64,10, 0.66146, 0.09896, 3.594901E-01,0
65,10, 0.67188, 0.09896, 3.465520E-01,0
66,10, 0.68229, 0.09896, 3.336553E-01,0
67,10, 0.69271, 0.09896, 3.207935E-01,0
68,10, 0.70312, 0.09896, 3.079623E-01,0
69,10, 0.71354, 0.09896, 2.951604E-01,0
70,10, 0.72396, 0.09896, 2.823899E-01,0
71,10, 0.73438, 0.09896, 2.696564E-01,0
72,10, 0.74479, 0.09896, 2.569686E-01,0
73,10, 0.75521, 0.09896, 2.443374E-01,0
74,10, 0.76562, 0.09896, 2.317755E-01,0
75,10, 0.77604, 0.09896, 2.192960E-01,0
76,10, 0.78646, 0.09896, 2.069122E-01,0
77,10, 0.79688, 0.09896, 1.946373E-01,0
78,10, 0.80729, 0.09896, 1.824840E-01,0
79,10, 0.81771, 0.09896, 1.704663E-01,0
80,10, 0.82812, 0.09896, 1.586005E-01,0
81,10, 0.83854, 0.09896, 1.469092E-01,0
82,10, 0.84896, 0.09896, 1.354233E-01,0
83,10, 0.85938, 0.09896, 1.241797E-01,0
84,10, 0.86979, 0.09896, 1.131990E-01,0
85,10, 0.88021, 0.09896, 1.023916E-01,0
86,10, 0.89062, 0.09896, 9.108279E-02,0
87,10, 0.90104, 0.09896, 8.298055E-02,1
88,10, 0.91146, 0.09896, 7.631284E-02,0
89,10, 0.92188, 0.09896, 6.724551E-02,0
90,10, 0.93229, 0.09896, 5.812001E-02,0
91,10, 0.94271, 0.09896, 4.908364E-02,0
92,10, 0.95312, 0.09896, 4.026003E-02,0
93,10, 0.96354, 0.09896, 3.154014E-02,0
94,10, 0.97396, 0.09896, 2.271018E-02,0
95,10, 0.98438, 0.09896, 1.369879E-02,0
96,10, 0.99479, 0.09896, 4.576195E-03,0
1,11, 0.00521, 0.10938, 9.912031E-01,0
2,11, 0.01562, 0.10938, 9.739284E-01,0
3,11, 0.02604, 0.10938, 9.577560E-01,0
4,11, 0.03646, 0.10938, 9.430714E-01,0
5,11, 0.04688, 0.10938, 9.298193E-01,0
6,11, 0.05729, 0.10938, 9.176339E-01,0
7,11, 0.06771, 0.10938, 9.061490E-01,0
8,11, 0.07812, 0.10938, 8.950773E-01,0
9,11, 0.08854, 0.10938, 8.841978E-01,0
10,11, 0.09896, 0.10938, 8.733679E-01,0
11,11, 0.10938, 0.10938, 8.625610E-01,0
12,11, 0.11979, 0.10938, 8.518577E-01,0
13,11, 0.13021, 0.10938, 8.414110E-01,0
14,11, 0.14062, 0.10938, 8.313387E-01,0
15,11, 0.15104, 0.10938, 8.217262E-01,0
16,11, 0.16146, 0.10938, 8.127901E-01,0
17,11, 0.17188, 0.10938, 8.051983E-01,0
18,11, 0.18229, 0.10938, 8.025257E-01,1
19,11, 0.19271, 0.10938, 7.995553E-01,0
20,11, 0.20312, 0.10938, 7.936068E-01,0
21,11, 0.21354, 0.10938, 7.874527E-01,0
22,11, 0.22396, 0.10938, 7.810898E-01,0
23,11, 0.23438, 0.10938, 7.745776E-01,0
24,11, 0.24479, 0.10938, 7.679907E-01,0
25,11, 0.25521, 0.10938, 7.614069E-01,0
26,11, 0.26562, 0.10938, 7.549041E-01,0
27,11, 0.27604, 0.10938, 7.485609E-01,0
28,11, 0.28646, 0.10938, 7.424552E-01,0
29,11, 0.29688, 0.10938, 7.366592E-01,0
30,11, 0.30729, 0.10938, 7.311966E-01,0
31,11, 0.31771, 0.10938, 7.283753E-01,1
32,11, 0.32812, 0.10938, 7.260870E-01,0
33,11, 0.33854, 0.10938, 7.196556E-01,0
34,11, 0.34896, 0.10938, 7.121470E-01,0
35,11, 0.35938, 0.10938, 7.043276E-01,0
36,11, 0.36979, 0.10938, 6.964634E-01,0
37,11, 0.38021, 0.10938, 6.886322E-01,0
38,11, 0.39062, 0.10938, 6.808216E-01,0
39,11, 0.40104, 0.10938, 6.730108E-01,0
40,11, 0.41146, 0.10938, 6.651506E-01,0
41,11, 0.42188, 0.10938, 6.571329E-01,0
42,11, 0.43229, 0.10938, 6.488049E-01,0
43,11, 0.44271, 0.10938, 6.399952E-01,0
44,11, 0.45312, 0.10938, 6.305121E-01,0
45,11, 0.46354, 0.10938, 6.200978E-01,0
46,11, 0.47396, 0.10938, 6.084233E-01,0
47,11, 0.48438, 0.10938, 5.953118E-01,0
48,11, 0.49479, 0.10938, 5.808100E-01,0
49,11, 0.50521, 0.10938, 5.653307E-01,0
50,11, 0.51562, 0.10938, 5.491285E-01,0
51,11, 0.52604, 0.10938, 5.330485E-01,0
52,11, 0.53646, 0.10938, 5.182583E-01,0
53,11, 0.54688, 0.10938, 5.047319E-01,0
54,11, 0.55729, 0.10938, 4.906142E-01,0
55,11, 0.56771, 0.10938, 4.758039E-01,0
56,11, 0.57812, 0.10938, 4.639186E-01,1
57,11, 0.58854, 0.10938, 4.525470E-01,0
58,11, 0.59896, 0.10938, 4.388463E-01,0
59,11, 0.60938, 0.10938, 4.252998E-01,0
60,11, 0.61979, 0.10938, 4.118396E-01,0
61,11, 0.63021, 0.10938, 3.985509E-01,0
62,11, 0.64062, 0.10938, 3.854024E-01,0
63,11, 0.65104, 0.10938, 3.723491E-01,0
64,11, 0.66146, 0.10938, 3.593604E-01,0
65,11, 0.67188, 0.10938, 3.464175E-01,0
66,11, 0.68229, 0.10938, 3.335081E-01,0
67,11, 0.69271, 0.10938, 3.206240E-01,0
68,11, 0.70312, 0.10938, 3.077608E-01,0
69,11, 0.71354, 0.10938, 2.949180E-01,0
70,11, 0.72396, 0.10938, 2.820994E-01,0
71,11, 0.73438, 0.10938, 2.693129E-01,0
72,11, 0.74479, 0.10938, 2.565698E-01,0
73,11, 0.75521, 0.10938, 2.438840E-01,0
74,11, 0.76562, 0.10938, 2.312713E-01,0
75,11, 0.77604, 0.10938, 2.187481E-01,0
76,11, 0.78646, 0.10938, 2.063311E-01,0
